19.000000 	0.455015  	0.260000  	0.000000
20.000000 	0.496140  	0.282000  	0.000000
21.000000 	0.539118  	0.305000  	0.000000
22.000000 	0.586055  	0.329000  	0.000000
23.000000 	0.636650  	0.354000  	0.000000
24.000000 	0.687475  	0.379000  	0.000000
25.000000 	0.738903  	0.405000  	0.000000
26.000000 	0.793430  	0.432000  	0.000000
27.000000 	0.861545  	0.460000  	0.000000
30.000000 	0.855000  	0.570000  	0.000000
35.000000 	0.980000  	0.745000  	0.000000
40.000000 	1.035000  	0.920000  	0.000000
45.000000 	1.050000  	1.075000  	0.000000
50.000000 	1.020000  	1.215000  	0.000000
55.000000 	0.955000  	1.345000  	0.000000
60.000000 	0.875000  	1.470000  	0.000000
65.000000 	0.760000  	1.575000  	0.000000
70.000000 	0.630000  	1.665000  	0.000000
75.000000 	0.500000  	1.735000  	0.000000
80.000000 	0.365000  	1.780000  	0.000000
85.000000 	0.230000  	1.800000  	0.000000
90.000000 	0.090000  	1.800000  	0.000000
95.000000 	-0.050000 	1.780000  	0.000000
100.000000	-0.185000 	1.750000  	0.000000
105.000000	-0.320000 	1.700000  	0.000000
110.000000	-0.450000 	1.635000  	0.000000
115.000000	-0.570000 	1.555000  	0.000000
120.000000	-0.670000 	1.465000  	0.000000
125.000000	-0.760000 	1.350000  	0.000000
130.000000	-0.850000 	1.225000  	0.000000
135.000000	-0.930000 	1.085000  	0.000000
140.000000	-0.980000 	0.925000  	0.000000
145.000000	-0.900000 	0.755000  	0.000000
150.000000	-0.770000 	0.575000  	0.000000
155.000000	-0.670000 	0.420000  	0.000000
160.000000	-0.635000 	0.320000  	0.000000
165.000000	-0.680000 	0.230000  	0.000000
170.000000	-0.850000 	0.140000  	0.000000
175.000000	-0.660000 	0.055000  	0.000000
180.000000	0.000000  	0.025000  	0.000000
EOT
